Importers,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028
MEKKATTIL AGENCIES,5380.0,5380.0,5380.0,5380.0,5380.0,5380.0,12186.0,12010.0,12010.0,8970.243494999711,10324.285798276307,11835.492029578076,9187.24450045824,12694.051428887295
MEL FLOORINGS P. LTD.,9375.0,9375.0,25764.29,42153.57,58542.86,74932.14,91321.43,107710.71,124100.0,113235.94231382152,102225.94270814768,102560.90032287037,53022.98504143953,61801.966158326366
MELBON FURNITURE TRADING INC.,33430.0,33430.0,33430.0,26660.0,71433.0,71433.0,71433.0,71433.0,71433.0,162496.26483872673,162174.3204472597,163161.62059782876,50750.15479249065,50965.032786165015
MELBOURNE MEDIA FACTORY,1900.0,1900.0,1900.0,1900.0,1900.0,1900.0,1900.0,1900.0,1900.0,1689.6964975225274,3036.176741301315,3636.379009708762,2291.893741554115,1754.2166218857747
MELITA INDUSTRIES PVT LTD,8697.0,8697.0,8697.0,8697.0,23390.0,23390.0,23390.0,23390.0,23390.0,21697.901379682124,20881.106825687573,14055.198479037615,25200.674911947805,22811.889002452255
MEMPHIS PRINTING & PUBLISHING P. LTD.,41500.0,21850.0,2200.0,11014.0,45282.0,53086.5,60891.0,68695.5,76500.0,91548.38262874691,90230.67498887214,93253.67069351918,46248.18236244598,43140.66068305739
MENTOR PERFORMANCE RATING PVT LTD,13580.0,13580.0,13580.0,13580.0,13580.0,13580.0,13580.0,13580.0,13580.0,11886.193926668377,10976.27712659142,10205.810638668949,13221.05556452123,11672.456940396805
MERAKI BY WOOD CULTURE,3850.0,3850.0,3850.0,3850.0,3850.0,3850.0,4360.0,4870.0,5380.0,3488.9033133958,4447.82115971751,5983.970187655417,358.8292346218368,0.0
MERCHANT AGRI GLOBAL P. LTD.,1019440.0,1019440.0,1019440.0,1019440.0,1019440.0,1019440.0,1019440.0,1019440.0,1019440.0,1049117.8067916783,1048717.277624346,1038713.0886743558,1035084.0635511162,1055487.6105426573
MERCHEM LTD.,78839.0,78839.0,78839.0,78839.0,78839.0,78839.0,78839.0,78839.0,78839.0,77448.54932506487,77471.32936945627,78546.77058551216,82303.16324556898,81168.36258950247
MERCURY IMPEX,289558.0,289558.0,289558.0,289558.0,289558.0,289558.0,289558.0,289558.0,289558.0,279350.54996763833,282160.4661156869,282140.349928448,296232.9869244187,302885.68054121966
MEREENA TRADING AND EXPORTS,28224.0,28224.0,28224.0,28224.0,28224.0,28224.0,28224.0,28224.0,28224.0,29815.00894509721,28836.07785792556,31986.160655241343,31069.22012297483,31239.188079676824
MEREO AUTO GALLERY LLP,6053.0,6053.0,6053.0,6053.0,6053.0,6053.0,6053.0,6053.0,6053.0,6686.428607069654,7517.362244931865,7086.627186003607,7451.940170998452,7296.2166205366375
MERGE MECHANO,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,626.899601217825,608.2547011144925,1030.2682153921342,752.3779184931191,584.029397866223
MERMAID DIGITAL POLYMERS (P) LTD ,1313.0,1313.0,1313.0,1313.0,1313.0,1313.0,1313.0,1313.0,1313.0,1271.0778698044596,64.69424884091131,379.0039415543433,1124.8622123441892,1310.2271203468554
MERMER ITALIA BUILDING PRODUCTS (P) LTD.,714790.0,1010045.0,320950.0,320950.0,320950.0,320950.0,320950.0,320950.0,320950.0,341705.0020086832,331209.11199251574,337867.56176325644,330762.5806487809,329872.85284935986
MERRY  KIDS,2506.0,2506.0,2506.0,2506.0,2506.0,2506.0,2506.0,2506.0,2506.0,1442.1953488747822,2794.0281646527583,3110.217610239168,2642.8593211087864,2945.876544457162
MERSTEGIEN MARKETING P. LTD.,596.0,596.0,596.0,596.0,596.0,596.0,596.0,596.0,596.0,120.946635529981,0.0,0.0,561.0743223828031,620.4581106660189
MESVAY ASSOCIATES,9765.0,9765.0,9765.0,9765.0,13290.0,9959.0,17638.0,9220.0,9220.0,10624.115612259831,10623.758179117693,8671.448630293598,10904.022152523976,12204.51432571467
METACHEM,37646.0,37646.0,37646.0,37646.0,37646.0,37646.0,37646.0,37646.0,37646.0,29236.360426245257,29758.17720867472,32544.205429131747,39710.97141240328,41291.58007430413
METACOATS ALUMINIUM P. LTD.,4587.0,4587.0,4587.0,4587.0,4587.0,4587.0,4587.0,4587.0,4587.0,3723.811988326837,3235.186346148839,2409.7590414069127,3355.869852870819,1478.6768282582052
METAL CRAFT,16150.0,16150.0,16150.0,16150.0,16150.0,16150.0,16150.0,16150.0,16150.0,15814.600095055066,15740.390402092831,15958.868007194367,15029.13311324024,15578.482034006505
METAL FORMS,956.0,956.0,956.0,956.0,956.0,956.0,956.0,956.0,956.0,813.1350083271973,64.69424884091131,0.0,886.3542361572618,1169.894589796546
METAL LAND INDUSTRIES,12166.0,12166.0,12166.0,12166.0,12166.0,12166.0,12166.0,12166.0,12166.0,11202.274191011558,12918.942116333988,14747.675896235276,12231.556426127092,13285.506634348538
METAL POWDER COMPANY LTD.,40120.0,41105.0,42090.0,43075.0,44060.0,45045.0,46030.0,47015.0,48000.0,48693.54308766266,48366.80058616947,46978.09355796629,40888.06109036901,28987.38205745851
METALEX AGENCIES,25000.0,18944.5,12889.0,92700.0,92700.0,92700.0,92700.0,92700.0,92700.0,95553.54614216044,87008.14172052778,96630.22574572952,117235.43309162743,103574.62032745022
METALS AND MACHINERY,105825.0,105825.0,105825.0,105825.0,105825.0,105825.0,105825.0,105825.0,105825.0,105673.30747347209,106129.57050220424,103443.0668559369,95194.15857667627,95615.02540382603
METCROP OVERSEAS,16540.0,16540.0,16540.0,16540.0,16540.0,16540.0,16540.0,16540.0,16540.0,20743.3125279604,22144.410742359585,21883.10770306771,18695.005482041397,20209.458781965892
METHAR TRADING COMPANY,79113.0,79113.0,79113.0,47221.0,54025.0,14030.0,13030.0,13206.0,13382.0,14033.234189650975,12509.46650221909,7122.697686044499,82682.66629772005,77728.17168309935
METLEX,634588.0,634588.0,634588.0,841881.0,130743.0,130743.0,130743.0,130743.0,130743.0,108785.63675534492,109218.6730557431,120814.17070578784,143409.26849188178,150045.52415079216
METRENDS LEATHERS PVT LTD.,8070.0,8070.0,8070.0,8070.0,8070.0,8070.0,8070.0,8070.0,8070.0,8287.447511762497,8548.871464475757,9069.023152291542,7605.7814059727825,7280.207091513788
METRO AGENCIES,25051.0,25051.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,47148.31274241523,51791.97831043333,53686.34975150623,50084.93798626156,49955.672117028385
METRO BOOTS SQUARE,18840.0,18840.0,18840.0,18840.0,18840.0,8340.0,11928.0,8610.0,8610.0,3946.925282026641,4713.714176186593,5135.805430059787,18995.991771870293,14735.202502719127
METRO HOME WORLD,4372.0,4372.0,4372.0,4372.0,4372.0,4372.0,4372.0,4372.0,4372.0,3459.8669223878533,4447.82115971751,5019.828462338541,2810.608338779188,2054.138918158016
METRO HOTEL EQUIPMENT & SUPPLIES P. LTD.,17944.0,10895.5,3847.0,3847.0,3847.0,3847.0,3847.0,3847.0,3847.0,6437.264257461065,2716.97023774474,3477.927188109141,4285.86424383393,6036.394242015434
METRO INTERNATIONAL CARDIAC CENTRE P. LTD.,6920.0,6920.0,6920.0,6920.0,6920.0,6920.0,6920.0,6920.0,6920.0,6398.856520226458,6663.508795246249,5391.002069383278,5271.110549637466,6081.548194236006
METRO MERCHANDISING,6373.0,6373.0,6373.0,6373.0,6373.0,9790.0,7876.67,5963.33,4050.0,4923.568258298445,4540.298340267967,6511.540969076799,9299.925217183074,8192.769826698699
METRO NUTS,4061.0,4061.0,4061.0,2593.0,2593.0,2593.0,2593.0,2593.0,2593.0,2016.1261655308767,3327.019817317836,2858.192312736297,3536.1908856212394,2874.8508330121404
METRO PLUS HYPER MARKET,5650.0,5650.0,5650.0,5650.0,5650.0,5650.0,5650.0,5650.0,5650.0,6257.901820382802,6209.563708172296,5158.726779684192,5359.514622971416,5987.339763998985
METRO PLY & BOARDS,16400.0,16400.0,16400.0,41200.0,66000.0,90800.0,12560.0,12560.0,12560.0,0.0,0.0,0.0,54480.86754321016,60007.038340523024
METRO PLY AND BOARDS,62802.0,62802.0,62802.0,62802.0,62802.0,62802.0,62802.0,62802.0,62802.0,69078.26974646212,62775.05835491954,63206.68150064023,60154.87522233732,64307.19682408986
METRO TRADE LINKS,12658.0,12658.0,12658.0,35050.0,35050.0,35050.0,35050.0,35050.0,35050.0,34307.18226701906,26717.92853632872,29749.65299102734,32320.173673416488,36804.82463295688
METRO TRADING,56000.0,56000.0,56000.0,56000.0,56000.0,56000.0,56000.0,56000.0,56000.0,52536.82977320941,53798.11672610149,55209.36893458385,49977.50585581351,49828.08551140234
METROCHEM,140210.0,111917.5,83625.0,55332.5,27040.0,27040.0,27040.0,27040.0,27040.0,17853.334153611097,11135.416493333643,19473.19714743877,43011.22532392677,39186.96808344952
METROLITE ROOFING PRIVATE LTD,68691.0,97396.0,21052.0,21052.0,21052.0,21052.0,21052.0,21052.0,21052.0,27647.345455797506,23577.463663886185,17267.442554600304,23382.335053683724,21930.90575139795
METROLLA STEELS LTD.,5161655.0,2885026.0,2946935.0,2708209.17,2469483.33,2230757.5,1992031.67,1753305.83,1514580.0,1491590.1524439796,1475803.850006255,1470451.6253513847,2482908.8908944204,2465192.9143363424
METROTEX LLP,8740.0,8740.0,8740.0,8740.0,8740.0,8740.0,8740.0,8740.0,8740.0,7643.267016360653,9338.219881605124,9069.023152291542,8126.850918399519,10121.267316987272
METSO INDIA PRIVATE LIMITED.,181870.0,181870.0,181870.0,181870.0,181870.0,181870.0,181870.0,181870.0,181870.0,198133.65946249047,195606.59836116715,193164.50066011155,178652.29140995734,175740.87082010333
METSTAR INDUSTRIES LTD.,2631128.0,2631128.0,2631128.0,2631128.0,2631128.0,2631128.0,2631128.0,2631128.0,6554.0,1178.3245127168484,14429.514625804848,34419.72249931772,2607239.8967540897,2600187.1639477024
MEZHUKKATTIL MILLS  ,148098.0,643772.5,1139447.0,2320140.0,2928658.0,3183753.0,2366788.0,248280.0,2078760.0,2047248.3052998583,2052308.564177324,2056794.2326930992,2943958.299396808,2960371.6053083884
MGM MARKETING,23800.0,23800.0,23800.0,23800.0,23800.0,23800.0,23800.0,23800.0,23800.0,24309.247612620937,25374.26686956163,24577.11689720035,23031.74204272055,24421.753296382958
MGM RESOURECES PRIVATE LIMITE,4762.0,4762.0,4762.0,4762.0,4762.0,4762.0,4762.0,4762.0,4762.0,5744.249852630077,5442.476453331066,5514.698017425719,198.9292091601528,0.0
MI TRANS INTERNATIONAL,197820.0,197820.0,197820.0,197820.0,197820.0,197820.0,197820.0,197820.0,197820.0,184894.00102717592,197957.0387192265,197792.51891322283,194057.44748979493,196216.9630670444
MICHAEL EXPORT AND IMPORT P. LTD.,20365.0,20365.0,20365.0,32474.0,7300.0,6210.0,9900.0,5560.0,9472.0,3084.71979021316,5891.119301224127,5424.754265512223,7339.786492103827,9969.859458393534
MICHAEL VINEESH VARGHESE                       ,9350.0,9350.0,9350.0,9350.0,9350.0,9350.0,9350.0,9350.0,9350.0,10912.258600070723,11741.832128670532,9564.692358384607,7098.040589158889,7050.858281087712
MICHAELS AGENCIES,505410.0,249502.0,547082.0,174305.0,173366.0,274003.0,232500.0,147885.0,63270.0,79579.1848216037,77233.65083733422,80199.77999797254,154894.36185607722,148750.9778663374
MICHELLE OPTICAL INDUSTRIES,165.0,220.5,276.0,276.0,276.0,276.0,276.0,276.0,276.0,0.0,560.4680003640242,800.2367472035112,167.27562764880713,584.029397866223
MICRO HEALTH LABORATORIES,7365.0,7365.0,7365.0,7365.0,7365.0,7365.0,7365.0,7365.0,7365.0,7950.891977086081,8787.814122356474,6766.626706853043,7705.904660589062,9687.849455500138
MICRO METACHEM INDUSTRIAL PRODUCTS,27308.0,27308.0,27308.0,27308.0,27308.0,27308.0,27308.0,27308.0,27308.0,25682.91683645488,27399.787306974293,30906.46278285189,29276.684294197126,27679.979172457126
MICRO PLYWOODS,87140.0,87140.0,87140.0,87140.0,87140.0,87140.0,87140.0,87140.0,87140.0,83759.8489025759,79065.53116846224,79661.80198835477,86652.77548784681,88085.26649048331
MICROTECK SYSTEMS & SOLUCTIONS,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,54.12181405024603,15.034843591740357,0.0,860.5193029047223,943.8519552025246
MID ASIA INTERNATIONAL LLP,36200.0,36200.0,36200.0,36200.0,36200.0,36200.0,36200.0,36200.0,36200.0,39843.86626907298,38903.192178178,37918.03553665674,36137.94062113308,36288.44213171536
MIDAS POLYMER COMPOUNDS (P) LTD.,431516.0,166266.0,306756.0,833902.0,357021.0,111155.0,111155.0,111155.0,111155.0,111544.09934996814,113074.55935569432,107216.964872816,350239.69776968367,352511.25735568895
MIDAS PRECURED TREADS P. LTD.,14015.0,14015.0,14015.0,746482.0,1271649.0,1688062.0,334543.0,334543.0,334543.0,322139.0327054728,311138.2914880548,326590.9614517846,1239770.6881053078,1240860.3879821724
MIDAS RETREADS (INDIA) P. LTD.,48246.0,48246.0,48246.0,48246.0,48246.0,48246.0,48246.0,48246.0,48246.0,49375.68555097468,56513.65968213312,62016.85276015988,48740.752288002055,47274.12018945778
MIDAS RUBBER P. LTD.,77187.0,77187.0,349036.0,452517.0,44672.0,63208.0,58378.67,53549.33,48720.0,7769.025402015191,21344.83402660465,23101.38195230789,58754.58690087893,81547.24039590592
MIDAS TREADS (INDIA) P. LTD.,4041524.0,2861006.0,677946.0,79856.0,48118.0,16380.0,16380.0,16380.0,16380.0,8597.928985201987,0.0,14148.79297651141,77258.13943654636,99774.33200134372
MIDDLE EAST FOUNDATIONS AND STRUCTURES P.  LTD.,1270.0,1270.0,1270.0,1270.0,1270.0,1270.0,1270.0,1270.0,1270.0,1144.326416273485,64.69424884091131,379.0039415543433,1124.8622123441892,1310.2271203468554
MIDDLE EAST HOTEL COMPANY P. LTD.,18356.0,18356.0,18356.0,18356.0,18356.0,18356.0,18356.0,18356.0,18356.0,19238.894813080085,18637.22021322896,18469.899483521585,17774.05672559957,19117.75530340569
MIDDLE EAST TRADING COMPANY,285140.0,285140.0,285140.0,285140.0,789010.0,622990.0,433720.0,433720.0,433720.0,401961.6628673703,403564.7636823749,396661.9810320489,751111.9589038077,743191.3276173264
MIDDLEAST INTERNATIONAL TRADING CORPORATE LLP,72566.0,72566.0,72566.0,72566.0,72566.0,72566.0,72566.0,129467.0,186368.0,197922.08518292755,197626.5175044759,197769.59650938425,67028.53979728685,74608.42364808568
MIDEAST EXPORTS,3062.0,3062.0,3062.0,3062.0,3062.0,3062.0,3062.0,3062.0,3062.0,3340.630435913801,3336.741538239643,3470.5019371558446,3583.5476584491557,4024.4099739885423
MIDLIFE MATTRESS,2010.0,2010.0,2010.0,2010.0,2010.0,2010.0,2010.0,2010.0,2010.0,1742.3206626847386,3036.176741301315,3636.379009708762,2058.641082018846,2945.876544457162
MIDTOWN BUILDERS AND DEVLOPERS,11220.0,11220.0,11220.0,11220.0,11220.0,11220.0,11220.0,11220.0,11220.0,10142.98635113868,11204.245151630135,11436.320952832231,11917.394277493702,11112.540669852518
MIHARAJ PLASTICS P. LTD.,8200.0,8200.0,8200.0,8200.0,8200.0,8200.0,8200.0,8200.0,8200.0,8292.492268261849,8548.871464475757,9069.023152291542,7605.7814059727825,7280.207091513788
MIHIR STEELS,104798.0,104798.0,104798.0,104798.0,104798.0,104798.0,104798.0,104798.0,104798.0,106451.19719439186,106445.70445150242,103443.0668559369,104519.6295434644,104475.07585474988
MIL CONTROLS LTD.,3018.0,3018.0,3018.0,3018.0,3018.0,3018.0,3018.0,3018.0,3018.0,2628.931684264564,2700.452252651565,2272.517722316785,3314.546350007062,3620.29783896741
MILAN ENTERPRISES,3150.0,3150.0,3150.0,3150.0,3150.0,3150.0,3150.0,3150.0,3150.0,3321.7927772800904,3336.741538239643,3470.5019371558446,3812.811063641799,4024.4099739885423
MILANO ICE CREAM P; LTD.,773.0,773.0,773.0,773.0,773.0,773.0,773.0,773.0,773.0,56.96877828531433,27.48917197016999,0.0,807.4022742931265,787.2441201546462
MILESTONE EXHIBITION SERVICES,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,952.1179903571028,64.69424884091131,0.0,886.3542361572618,1169.894589796546
MILLENIUM PACKAGING SOLUTION,366.0,366.0,366.0,366.0,366.0,366.0,366.0,366.0,366.0,54.339120016549714,685.7094892417081,803.4077056826791,273.4910749620758,584.029397866223
MILLENNIUM EXPORTS & IMPORTS,250523.0,216785.33,183047.67,149310.0,149310.0,149310.0,149310.0,149310.0,149310.0,147356.8143542189,149632.29265137354,147240.63448245777,143789.03967459523,155857.60146456992
MILLIKEN CHEMICAL AND TEXTILE INDIA CO. P.  LTD,22599.0,22599.0,22599.0,22599.0,22599.0,22599.0,22599.0,22599.0,22599.0,20045.254500774085,17620.93838332407,17710.89162400586,19651.816374999937,18919.12788930873
MINA WOOD INDUSTRIES,131374.0,131374.0,86202.0,41030.0,41030.0,41030.0,41030.0,41030.0,41030.0,49191.69927347044,53062.74768312031,61958.56727078161,47531.08361619245,57724.69097318407
MINAR ALLOYS AND FORGINGS P. LTD.,1731595.0,1158470.0,599380.0,1308689.0,348465.0,348465.0,348465.0,348465.0,348465.0,328220.3241667476,328743.12766137184,329686.4017632627,361468.2037203695,374524.7391128165
MINAR CASTINGS P. LTD.,2986622.0,3232140.0,226745.0,2410507.0,1026800.0,200470.0,200470.0,200470.0,200470.0,215252.73349743057,199364.01543116744,192000.61203260068,989521.058694977,986916.371079158
MINAR ISPAT P. LTD.,979796.0,1092068.0,25080.0,1794708.0,2685305.0,1402500.0,1402500.0,1402500.0,1402500.0,1363409.4189788257,1366749.2017076742,1372674.3769611367,2722075.902855874,2735052.2642815
MINDA DISTRIBUTORS,9300.0,9300.0,9300.0,9300.0,9300.0,9300.0,9300.0,9300.0,9300.0,10920.087129791384,11741.832128670532,9564.692358384607,7098.040589158889,7050.858281087712
MINDRAY MEDICAL INDIA PVT. LTD,223078.0,223078.0,223078.0,223078.0,223078.0,223078.0,223078.0,223078.0,223078.0,251711.169941179,250015.3298450869,250550.65801716992,234628.7383079873,226017.77052826667
MINERALS LIBRARY P. LTD.,953700.0,953700.0,953700.0,953700.0,953700.0,953700.0,953700.0,953700.0,953700.0,959008.67571183,951383.6348141796,949060.0425077945,960596.100625381,972364.092799023
MINIMOL CHAKO,17340.0,17340.0,17340.0,17340.0,17340.0,17340.0,17340.0,17340.0,17340.0,16758.093560767593,15595.22225719085,14561.255129276777,17641.25675359124,18496.170737559325
MINITEK CONSTRUCTIONS,14575.0,14575.0,14575.0,14575.0,14575.0,14575.0,14575.0,14575.0,14575.0,16451.352964159683,15740.390402092831,17267.510339121567,15246.204306426458,16137.354451932828
MIRA ADITI IMPEX P. LTD.,21876.0,21876.0,53596.0,39265.0,76801.0,43266.0,41469.0,39672.0,16191.0,23084.017279976742,30611.35248433252,25819.11897040264,66973.3950413136,66464.070064781
MIRA MARINE FOODS,22800.0,22800.0,22800.0,22800.0,22800.0,22800.0,22800.0,22800.0,22800.0,21102.950043385263,25398.67741915001,24446.179957995308,24545.770037691225,26803.07962718676
MIRAJ DRYMIX P. LTD.,3440990.0,3440990.0,3440990.0,3440990.0,3440990.0,5657560.0,9255440.0,9114050.0,18104480.0,18140426.14089797,18144047.605341107,18149060.87405553,3428988.900134691,3415351.57024118
MIRONES BUILDERS AND DEVELOPERS PVT LTD.,966720.0,76110.0,76110.0,76110.0,76110.0,76110.0,76110.0,76110.0,76110.0,65858.29148738715,63854.09532041522,73970.82592543564,77034.28647473152,77789.79272983491
MISTY FROZEN FOODS,28350.0,28350.0,28350.0,28350.0,28350.0,28350.0,28350.0,28350.0,28350.0,29815.00894509721,28836.07785792556,31986.160655241343,31069.22012297483,31239.188079676824
MITERA HOSPITAL PVT LTD,16923.0,16923.0,16923.0,16923.0,16923.0,16923.0,16923.0,16923.0,16923.0,18769.499667509925,16690.86684201588,18153.066219652537,16306.893128762487,15668.273490241496
MITHLINE TRADE LINKS,53042.0,53042.0,53042.0,74146.0,20170.0,20170.0,20170.0,20170.0,20170.0,28390.490274968324,30559.38290145016,29361.00674150989,13969.50904509821,15643.037264865241
MITSA INTERNATIONAL,144369.0,138629.0,56603.0,48544.0,25450.0,9651.0,11941.0,11941.0,11941.0,0.0,0.0,0.0,7019.08285603323,8816.988891774905
MITSUBISHI CORPORATION INDIA P. LTD.,13056.0,13224.0,13047.0,52188.0,66960.0,12973.0,12973.0,12973.0,12973.0,11767.47690181632,4812.260240170639,10232.667668917566,66236.51709766604,63596.5701495941
MITSUBISHI ELEVATOR INDIA PVT,160.0,18543.0,5814.0,3650.0,71194.0,314728.0,222585.33,130442.67,38300.0,20414.905269649,21465.84191295865,19725.51807230804,61230.85383604234,74723.08874943515
MITTAL TRADING COMPANY,411977.0,411977.0,411977.0,411977.0,411977.0,411977.0,411977.0,411977.0,411977.0,414820.895128674,406257.2590703704,402331.78837991407,410974.4979178189,409180.49923709885
MITZUKI ENERGY P. LTD.,11604.0,6237.0,870.0,870.0,870.0,870.0,870.0,870.0,870.0,2023.455088037299,0.0,1939.4810885634504,1574.7665414049989,289.69946022413205
MIYAFILMIYA INDUSTRIES,109000.0,109000.0,109000.0,109000.0,109000.0,109000.0,109000.0,109000.0,109000.0,106809.05914226036,105803.02467095607,102213.99549616037,114738.06298174732,118209.85681026941
MKENZY,1860.0,1860.0,1860.0,1860.0,1860.0,1860.0,1860.0,1860.0,1860.0,1592.399860653677,3036.176741301315,3636.379009708762,2368.995199428755,1754.2166218857747
MLB ENTERPRISES,12251.0,12251.0,12251.0,12251.0,12251.0,12251.0,12251.0,12251.0,12251.0,11202.274191011558,10756.773755270173,9901.03810084518,12738.134868285735,11738.164153511403
MMJ CERAMICS PRIVATE LIMITED,194972.0,194972.0,253042.0,232374.0,80826.0,35700.0,35700.0,35700.0,35700.0,46542.51442186185,35740.05160652846,37790.50283885689,92299.53346988604,89888.76733478019
MMJ INTERNATIONAL,34182.0,34182.0,34182.0,34182.0,34182.0,34182.0,34182.0,34182.0,34182.0,36390.64358595549,37151.685020739445,40526.73031815677,31859.279743633582,31879.43054391537
MMK CASHEW FACTORY,51982.0,51982.0,51982.0,51982.0,51982.0,51982.0,51982.0,51982.0,51982.0,50566.58139885892,48969.9126264971,46372.64252485253,57515.10348261485,53362.47977041581
MMK DISTRIBUTORS,6160.0,6160.0,6160.0,6160.0,6160.0,6160.0,6160.0,6160.0,6160.0,6804.936367300921,6064.584712978103,6043.7560082614655,8191.284229690209,8192.769826698699
MMK EXPORTS,105365.0,105365.0,105365.0,105365.0,105365.0,105365.0,105365.0,105365.0,105365.0,105673.30747347209,106129.57050220424,103443.0668559369,95194.15857667627,94200.1046107962
MMTC OF INDIA LTD.,521340.0,521340.0,521340.0,521340.0,521340.0,521340.0,521340.0,521340.0,521340.0,535468.2038735037,531566.6055793136,536151.2952570792,499848.6642717832,504932.7940317961
MOART FURNITURE P. LTD.,5260.0,5260.0,6640.0,6640.0,6640.0,6640.0,6640.0,6640.0,6640.0,6303.009707062272,6275.029437067802,6749.541767961462,9403.160455385922,10566.416627191124
MOBILE CITY,7740.0,7740.0,7740.0,7740.0,7740.0,7740.0,7740.0,7740.0,7740.0,8047.986186838127,7229.995136768906,7846.811818499234,8489.092743353453,7654.321897146176
MOBILE WORLD ELECTRONICS INDIA P. LTD.,73480.0,73480.0,73480.0,73480.0,73480.0,73480.0,73480.0,73480.0,73480.0,75863.52355337387,78785.72839617974,78704.05914201203,72315.7206071982,73534.07097261981
MOD FURNITURE,6534.0,6534.0,6534.0,6534.0,6534.0,6534.0,6534.0,6534.0,6534.0,6495.5228062659735,4826.041992625804,5286.9634511566255,4376.891822282691,4108.401959580835
MODERN DISTROPOLIS LTD.,63090.0,63090.0,63090.0,63090.0,63090.0,63090.0,63090.0,63090.0,63090.0,68471.0129740868,62775.05835491954,63362.66336139664,66790.91233211209,63065.80806597893
MODERN ENTERPRISES,55395.0,55395.0,55395.0,55395.0,209298.0,111221.0,111221.0,111221.0,111221.0,126154.27256177668,129325.38111595948,120421.07526777172,230236.0468207266,218845.9977048504
MODERN MARKETING,37375.0,37375.0,37375.0,37375.0,37375.0,37375.0,38990.5,40606.0,40606.0,33956.27865480003,30359.90683280117,31769.79444028379,40857.02152739966,41450.83510072366
MODERN PLYWOOD INDUSTRIES,108000.0,108000.0,108000.0,108000.0,108000.0,81090.0,28000.0,28000.0,28000.0,18973.947183546843,25700.829752410296,30846.581452973653,115721.35125602514,120390.44266996044
MODERN PRINTING PRESS,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10828.409259735025,10101.660164906178,10380.023665772753,8149.807987310807,8411.447833362268
MODERN ROOFING AND GLAZING,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10828.409259735025,10101.660164906178,10380.023665772753,8149.807987310807,8411.447833362268
MODERN SANITARY,1388649.0,318286.0,60612.0,60612.0,60612.0,60612.0,60612.0,60612.0,60612.0,71059.38737700868,68988.3448432053,72712.61443086597,74142.93756908772,72980.77487284038
MODERN TRADES INDIA,55678.0,55678.0,55678.0,55678.0,55678.0,55678.0,55678.0,55678.0,55678.0,56853.51947922376,59107.84401055356,57915.802151207696,51277.2137933413,62206.12891267671
MODI ALUMINIUM TRADERS,352434.0,352434.0,352434.0,352434.0,423921.0,1314851.0,213916.0,46091.0,46091.0,30011.52842282143,27453.42782041803,18480.455266432604,435380.580040688,452063.5148603807
MODI GLOBAL LINKS,4329039.0,3919934.0,4146148.0,1862113.0,83622.0,82147.67,80673.33,79199.0,114860.0,134919.03082864266,100944.9905430678,98044.22739672707,109200.77833392774,103322.65023242694
MODI TRADE LINKS,53623.0,53623.0,840148.5,1626674.0,2317976.0,55211.0,1787314.0,836386.0,1007765.0,1028355.8656450053,1043156.5070439684,1044579.8593968892,2324678.955288551,2331689.9058246
MODULAR CONCEPT INDIA LTD  ,12660.0,60435.0,108210.0,8854.0,8854.0,8854.0,8854.0,8854.0,8854.0,0.0,0.0,837.0319543050136,6815.921588268015,11589.86119792005
MODULAR TRADERS,104915.0,104915.0,104915.0,104915.0,104915.0,104915.0,104915.0,104915.0,104915.0,106451.19719439186,106445.70445150242,103443.0668559369,104519.6295434644,104475.07585474988
MOHAMED SUNEER POTTACHOLA,4580.0,4580.0,4580.0,4580.0,4580.0,4580.0,4580.0,4580.0,4580.0,3723.811988326837,3235.186346148839,2409.7590414069127,3355.869852870819,1478.6768282582052
MOHAMMAD,7295.0,7295.0,7295.0,45492.5,83690.0,83690.0,83690.0,83690.0,83690.0,86259.89125713555,84219.91387168388,74227.30831658491,80616.56789176527,72863.35229325271
MOHAMMED ARIF VALLIKKETTYARA,6080.0,6080.0,6080.0,6080.0,6080.0,6080.0,6080.0,6080.0,6080.0,6686.428607069654,7517.362244931865,7086.627186003607,7451.940170998452,7296.2166205366375
MOHAMMED ASHRAF,13970.0,13970.0,13970.0,13970.0,13970.0,13970.0,13970.0,13970.0,13970.0,16377.091550443554,15739.29732594639,15198.07691431453,13502.876148750074,13240.206132023479
MOHAMMED BUSHRA BAITHAN ABDULLA,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,10977.889891264844,10819.659510363126,9901.03810084518,11723.89082166017,11112.540669852518
MOHAMMED FARIZ & COMPANY,122016.0,122016.0,122016.0,122016.0,122016.0,122016.0,122016.0,122016.0,122016.0,124814.2549666263,122622.10974448732,122365.08350411244,112455.91591933044,117330.36885853496
MOHAMMED KOYA PUTHUKUDI,26710.0,26710.0,26710.0,26710.0,26710.0,26710.0,26710.0,26710.0,26710.0,27509.137614867184,24049.22732327669,24335.72656518023,24494.585831923177,24816.3260532039
