Importers,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028
JACSONS VENEERS & PANELS P. LTD.,1231510.0,1209332.0,1252395.0,1299036.0,713298.0,494183.0,402515.0,1010443.0,586666.0,586593.69,587070.2513999995,587007.3918190004,587406.4872633602,713267.06
JAI KRISHNA IMPEX,19420.0,26333.0,44702.0,46550.0,47860.0,46500.0,23700.0,15890.0,10850.0,10864.6,10864.85129999999,10870.340444999994,10874.177779199985,47808.89
JOHN'S UMBRELLA MART,372638.0,188759.0,117823.0,111422.0,149820.0,212447.0,124374.0,215810.0,100767.0,100832.18,100901.29919999998,100925.26984800004,100931.13526458008,149836.18
JOLLYFLEX,30436.0,9698.0,47107.0,12904.0,28726.0,17005.0,29155.0,49747.0,86949.0,86737.51,86593.17899999993,86578.57178999978,86581.42613753976,28731.16
JSW STEEL LTD.,27589266.0,3071038.0,13577540.0,15703120.0,37295890.0,29855740.0,46215050.0,48567572.0,39395830.0,39653529.97,39732114.37969994,40020455.8061059,40590464.53735396,37829042.0
K.J. ASSOCIATES,298913.0,167005.0,372190.0,248894.0,89240.0,84217.0,24432.0,22880.0,22880.0,22890.25,22898.138500000005,22905.81286700003,22903.449495150027,89229.01
K.M.A. TRADERS,91029.0,1130783.0,1668788.0,2426049.0,3319319.0,2152882.0,2658516.0,1136568.0,175746.0,175735.61,175840.3408999999,175811.45707800015,175766.07057359026,3318848.13
K.S MARKETING,1161285.0,3706107.0,2510769.0,3329149.0,2617563.0,1430399.0,576110.0,492437.0,290545.0,290594.4,290630.9064999997,290594.5273070004,290702.80039673,2620250.41
K.V.N. IMPEX (P) LTD.,48460709.0,50409835.0,56005509.0,46048054.0,41842562.0,48287034.0,48036733.0,59662101.0,55064744.0,53664077.7,52893253.97229992,51161171.37852394,49941589.69971518,43679578.6
KAIRALI STEELS & ALLOYS P. LTD.,13858939.0,16027600.0,4084373.0,9893173.0,5836970.0,4666595.0,545115.0,287840.0,1203195.0,1202958.19,1203145.6937999995,1202168.778507001,1202251.0242924788,5876251.27
KAMAL PIPES P. LTD.,543240.0,622382.0,650235.0,1038140.0,2000143.0,2103589.0,723372.0,926968.0,1964520.0,1963847.45,1963740.0860999995,1964604.663360001,1964905.3589139704,2003093.8935999998
KANAM LATEX INDUSTRIES P. LTD.,101048.0,1653143.0,1076179.0,873887.0,662198.0,926137.0,1431463.0,614827.0,1363853.0,1365295.89,1365853.6000000006,1366234.7271009984,1366113.8954562396,662027.98
KARACHIRA COIR MANUFACTURES,323736.0,297337.0,110181.0,166516.0,26000.0,100001.0,73446.0,99645.0,80999.0,80968.46,80960.1096,80957.36349900012,80959.24198491003,26018.8
KASHMIR FRUIT BAZAR,23779.0,1035189.0,1894495.0,410407.0,1130604.0,2062298.0,1545692.0,1833692.0,2841852.0,2850757.33,2855013.281400002,2858867.529595,2857227.900210047,1129943.47
KAVONE TECHNOLOGY P. LTD.,6181.0,22619.0,13864.0,16106.0,23710.0,20864.0,12211.0,14795.0,22415.0,22408.86,22409.397700000027,22411.26591100003,22409.909150670035,23674.51
KCM APPLIANCES P. LTD.,1197042.0,2375092.0,2948200.0,3541347.0,4363325.0,2756548.0,2159690.0,904876.0,1647812.0,1646856.36,1647980.8160000015,1643242.4338070024,1644832.0039330132,4375639.41
KEFCON EXPORTERS,543990.0,688281.0,420890.0,439072.0,437108.0,365845.0,256277.0,210781.0,191152.0,191318.62,191413.1909999999,191383.58671599985,191381.16269254996,436597.92
KELACHANDRA PIPE FITTINGS,911953.0,630624.0,600912.0,997202.0,894056.0,417232.0,84768.0,324300.0,420865.0,420593.57,420411.6288000001,420439.56673399993,420389.4592660103,893490.48
KELACHANDRA PIPE INDUSTRIES,2087064.0,2264640.0,2099913.0,2448084.0,2375036.0,1812192.0,2106960.0,2363014.0,2673672.0,2707079.64,2744402.595999996,2754113.528017995,2777467.3766832976,2375472.33
KELACHANDRA POLYMERS,16115.0,290019.0,273907.0,370576.0,612257.0,177235.0,505574.0,209449.0,273898.0,273872.9,273761.42039999994,273658.13179600023,273613.27381859993,610730.88
KERA FIBERTEX INTERNATIONAL P. LTD.,2180397.0,1948150.0,1281802.0,2118519.0,2274487.0,2428527.0,1755621.0,2732459.0,489181.0,489857.02,490216.2574000002,490502.74063299946,490398.1462273591,2278601.06
KERALA BALERS LTD.,506927.0,679856.0,491174.0,527940.0,526276.0,476466.0,273818.0,381281.0,347796.0,348001.53,347874.42830000044,348000.88594900054,347902.62452519045,526249.41
KERALA BOOK HOUSE,213870.0,204390.0,184240.0,122020.0,122880.0,50580.0,70530.0,211380.0,171840.0,171975.75,172008.06329999998,172169.32010800007,172308.01944746013,122870.75
KERALA MINERALS AND METALS LTD.,703042.0,631242.0,311874.0,565199.0,573995.0,735569.0,920083.0,407954.0,243239.0,243600.88,243828.56029999992,243961.4348709999,243915.26305814963,573757.0
KITEX GARMENTS LTD.,774734.0,749729.0,1245743.0,1408990.0,1806515.0,408465.0,1148379.0,945806.0,981519.0,981356.79,981726.3957000008,982053.5577160018,982268.4767507104,1801394.97
KOTTARAM GLOBALS,2165020.0,2370248.0,2294954.0,1560216.0,3273092.0,1233792.0,1994246.0,3139513.0,2834861.0,2838695.64,2836954.935699997,2834311.847475,2836512.209502458,3276407.87
KSE LTD.,2365454.0,14178417.0,10325262.0,34557015.0,32491673.0,28845816.0,13233045.0,33863324.0,24003517.0,24902182.12,24953166.06479995,24921325.30029496,24927322.23343805,31219721.18
KUNNATHAN CHIP BOARDS P. LTD.,109656.0,559766.0,2290644.0,3211743.0,4555073.0,2489104.0,1688706.0,1699830.0,6381034.0,6394315.16,6439328.844599997,6459755.060815999,6437121.715942531,4516325.86
KUNNATHAN WOOD PRODUCTS,4910588.0,7940928.0,5559351.0,3561255.0,4003836.0,2896292.0,1673908.0,877642.0,5857311.0,5851428.65,5847973.501799992,5851044.566736992,5843020.751905083,4015651.38
KURIAN JACOB & SON,56000.0,1288000.0,1988800.0,3035830.0,6901870.0,8328100.0,15519600.0,9604800.0,3266000.0,3283258.63,3302407.2749999966,3310733.756930996,3313006.76014629,6906590.6098
KWALITYWUD INTERNATIONAL,642698.0,1259588.0,1650017.0,1464194.0,1574078.0,1755699.0,1868050.0,1343483.0,1967147.0,1964431.59,1963062.200700002,1963610.9401590028,1964366.9754962812,1570861.99
LABTECH MEDICO P. LTD.,181692.0,114891.0,211819.0,191765.0,278045.0,130643.0,213662.0,317058.0,272154.0,272017.21,271955.9668000004,271953.92401500046,272037.30706653045,277876.27
LABX,9078.0,62794.0,70280.0,165603.0,111794.0,17144.0,89944.0,148954.0,159248.0,159182.44,159168.6948999999,158995.0292700001,158947.39104314032,111768.04
LE MARBLE GALLERY PVT LTD,3772515.0,2848924.0,891000.0,717740.0,580554.0,821189.0,962504.0,872394.0,212040.0,212302.45,212541.1640999997,212859.80557199943,212771.8387587396,579453.13
LIGHTING ERA,75737.0,61840.0,53180.0,19910.0,17840.0,3535.0,11620.0,4800.0,6610.0,6607.51,6608.437100000007,6607.161831999995,6611.817751770003,17834.6017
"LULU INTERNATIONAL SHOPPING MALL (P) LTD.,",557641.0,901517.0,912666.0,1013134.0,2017319.0,1440317.0,1766646.0,1964381.0,1430367.0,1432885.73,1433107.108299999,1431434.2440249994,1431746.840142877,2014820.7702
M & M TRADING COMPANY,191600.0,357410.0,779370.0,18645.0,658542.0,392906.0,147378.0,140600.0,1881550.0,1882040.2,1881836.7990999988,1882096.5011850009,1881336.9288475004,657597.865
M.M. PUBLICATIONS LTD.,8374233.0,9256798.0,6642379.0,6932039.0,4098495.0,2485286.0,2830768.0,2387237.0,613156.0,613636.41,613828.6757999989,613791.6696969983,613532.58220534,4091237.37
MAB ENTERPRISES,523324.0,648610.0,886314.0,803472.0,880490.0,572459.0,302132.0,317708.0,321754.0,321584.67,321531.0650000006,321384.7692460008,321204.1802336707,880891.32
MADHU JAYANTHI INTERNATIONAL LTD.,74135.0,112688.0,146901.0,220697.0,301170.0,635870.0,791958.0,526625.0,778874.0,780063.49,780135.4632999998,780833.4326369996,781861.9722660696,301472.36
MAHAVIR CHEMICAL INDUSTRIES,619850.0,620970.0,517408.0,709615.0,983758.0,813012.0,443080.0,470725.0,554420.0,553670.32,553378.9943,553009.7688900004,552656.2494200905,982220.86
MALABAR EQUIPMENTS & GENERAL TRADER LTD.,257523.0,229324.0,43373.0,71967.0,77610.0,47126.0,127421.0,74315.0,195202.0,195381.16,195549.31,195626.66646399992,195676.8843442797,77607.416
MALABAR EXPORTS,95813.0,96936.0,23105.0,197051.0,196535.0,156148.0,24697.0,81649.0,156850.0,156770.14,156694.9999000002,156717.06488600027,156754.47041888014,196372.116
MALABAR EXTRUSIONS (P) LTD.,4670.0,1057613.0,2951895.0,2840807.0,4873656.0,5574916.0,4784118.0,6276113.0,7436612.0,7440276.71,7474066.384700006,7515457.509392016,7557654.26717622,4815465.69
MALAYALA MANORAMA CO. LTD.,72235810.0,83544014.0,79861789.0,73190689.0,71278324.0,46301847.0,42235332.0,52470462.0,48909379.0,49058260.05,48662421.34750005,48535971.30496297,48400525.94329758,65827271.53
MALWA CERAMICS P. LTD.,4986315.0,2737989.0,3505148.0,751660.0,3165896.0,2442274.0,1542838.0,557840.0,502920.0,504472.94,505703.1708999997,506193.6682850003,506273.53254750976,3153259.5
MAMPARAMBIL POLYMERS,101476.0,152138.0,126697.0,228147.0,202802.0,177508.0,25940.0,77824.0,53410.0,53426.58,53443.30160000003,53453.12945499994,53451.93850731005,202629.06
MAMPILLY PLYWOOD INDUSTRIES,28000.0,426972.0,129410.0,67767.0,315761.0,520934.0,921732.0,394642.0,186244.0,186336.66,186342.2848,186364.77550700013,186362.96144278988,315594.93
MANE KANCOR INGREDIENTS LTD.,2116956.0,2126676.0,2240221.0,3289834.0,3546627.0,2561546.0,2655176.0,3365453.0,2040565.0,2041887.53,2043545.7398000008,2042823.8273020016,2043085.5911757615,3555267.46
MAR LOUIS BOOK CENTRE,34299.0,41781.0,105074.0,49068.0,20230.0,6000.0,5023.0,32713.0,39276.0,39255.3,39263.78219999994,39273.09030899993,39286.99608551,20235.365
MARICO  LTD.,1544050.0,1968496.0,3075125.0,7951823.0,6552581.0,7748766.0,8652832.0,5700531.0,4089675.0,4084750.25,4086651.027699999,4085579.971314002,4079336.0693789152,6534584.6766
MATHESON BOSANQUET ENTERPRISES LTD.,259048.0,291126.0,463098.0,294825.0,210963.0,113915.0,89050.0,121668.0,41849.0,41854.43,41855.19990000005,41862.04900899997,41854.98918778994,210792.88
MATHEWSONS EXPORTS & IMPORTS,24114.0,13419.0,16301.0,2103.0,9273.0,5770.0,5787.0,25232.0,15096.0,15088.03,15078.777400000012,15086.14372700001,15082.908652090013,9284.78
MATHRUBHUMI PRINTING & PUBLISHING CO. LTD.,41009225.0,45336230.0,43037251.0,45485283.0,30188649.0,24111020.0,18907546.0,17098072.0,24050694.0,24473788.56,24280608.02699996,24294725.31592796,24589532.45775114,30643361.96
MATRIX DISTRIBUTION HOUSE (P) LTD ,10203.0,19668.0,13844.0,21181.0,34082.0,13797.0,23397.0,23467.0,10094.0,10148.61,10162.115899999992,10175.27345099999,10175.327281549988,34035.96
MAYITHARA HOME DECOR,158890.0,191284.0,162849.0,243874.0,264437.0,141192.0,93161.0,71528.0,275378.0,275379.61,275362.4704999998,275368.39735699986,275366.00102162967,264391.95
MOHAMEDENS TIMBER CORPORATION,2430211.0,357040.0,1522270.0,1816235.0,737775.0,1083605.0,1179494.0,743145.0,579510.0,580506.0,580226.4009000002,579848.7934389998,580601.6529181607,738221.28
MOOTHEDAN OVERSEAS,96634.0,104264.0,44347.0,49238.0,21262.0,17973.0,11858.0,9580.0,29152.0,29097.98,29061.435399999995,29056.306103999977,29066.430544780007,21282.266
MRF LTD.,45556088.0,43804782.0,39425306.0,34384222.0,30266270.0,21826785.0,20449456.0,14035044.0,18340523.0,17905516.28,17810401.52039998,17578366.01453999,17727379.16629383,30678016.06
MUNDACKAL RUBBERS,182014.0,228554.0,217820.0,269263.0,43960.0,45940.0,50725.0,66740.0,47110.0,47110.25,47116.773100000006,47121.14562499996,47115.784696949966,43988.12
NANOTECH PRINTING INKS INDIA P. LTD.,142612.0,152270.0,133898.0,104337.0,74784.0,37392.0,36360.0,49010.0,12500.0,12505.25,12510.630199999996,12514.150403000009,12516.598502670016,74764.3936
NATURAL WOOD & VENEERS LTD.,1112461.0,84083.0,374038.0,278871.0,172419.0,94162.0,85880.0,20952.0,64511.0,64528.28,64581.19730000002,64619.30599500007,64633.42213800015,172354.97619999998
NEEMA MEDINEEDS,57169.0,177678.0,235020.0,125457.0,74312.0,191591.0,8972.0,4673.0,14490.0,14475.05,14465.085700000012,14462.212867000002,14464.571686369993,74291.5667
NEW INDIA ENGINEERING STORES,341178.0,352999.0,419740.0,427641.0,278895.0,394186.0,665807.0,566011.0,236042.0,236410.59,236424.6728,236375.96847800017,236205.14959853032,278725.62
NIMACO ENTREPRISES,67474.0,137094.0,108522.0,124296.0,81425.0,57499.0,37811.0,50128.0,27856.0,27857.84,27852.699799999995,27850.20793100001,27843.704522149976,81315.46
NISHANT EXPORT,2423678.0,3064213.0,2657708.0,1950583.0,2976126.0,3024943.0,3251986.0,3279116.0,4112168.0,4096273.84,4084287.7055999953,4078915.732671002,4076788.925366404,2972953.18
NITTA GELATIN INDIA LTD.,252243.0,246658.0,338283.0,65921.0,391486.0,824120.0,2324799.0,1864964.0,2524569.0,2531532.08,2537625.7776000053,2541034.460519002,2540494.170700455,391693.35
NORATEL INDIA POWER COMPONENTS P. LTD.,1176472.0,904047.0,1220486.0,1231641.0,1509365.0,916783.0,1716785.0,1612847.0,220125.0,220409.99,220550.34919999988,220666.91236599977,220785.8732582497,1509642.16
NR SECURITY SYSTEMS,17838.0,27636.0,47897.0,108419.0,123322.0,29215.0,36940.0,81800.0,61516.0,61552.55,61553.31829999992,61558.60042199985,61586.57745390986,123278.92
OCEAN TRADERS,34983.0,64069.0,89450.0,40613.0,33036.0,3723.0,25195.0,14972.0,16139.0,16142.7,16149.952499999992,16161.246425999974,16163.747207480004,32986.79
OMEGA HOME DECORS,2956563.0,4439624.0,4743498.0,6560966.0,8140548.0,8200477.0,5562001.0,6470035.0,5947325.0,5957462.17,5971494.876300002,5973540.337167994,5977961.930848743,8133182.1
ORCHID ENTERPRISES,20282.0,28612.0,39567.0,20004.0,43918.0,29811.0,52844.0,33357.0,57413.0,57398.24,57404.5236000001,57407.64030400003,57416.646652970056,43916.38
ORIENTAL TRADERS,27560.0,696274.0,478044.0,161633.0,52974.0,893570.0,1358039.0,1341830.0,1292668.0,1292400.83,1292424.9156999988,1290260.136322,1290399.8777758116,52993.6925
P. J. JOHNSONS FRUIT CO. P. LTD.,2671578.0,6062890.0,3671737.0,2858044.0,2114374.0,783422.0,1547026.0,2390650.0,3930632.0,3907913.43,3881974.904200003,3874367.056675006,3865514.886091157,2114989.22
P.U. CHEMICALS P. LTD.,37440.0,457206.0,180074.0,70320.0,669022.0,1054680.0,820647.0,845258.0,123649.0,123677.72,123648.59580000016,123642.865938,123619.8940368002,669105.62
PALLIPPADAN ENTERPRISES,345040.0,79710.0,103931.0,414260.0,395681.0,287680.0,20200.0,21210.0,42168.0,42149.21,42153.2595,42151.97849500007,42150.40459294003,395046.67
PANANCHIKKAL TRADERS,80092.0,95300.0,154254.0,166597.0,63674.0,63883.0,62987.0,63056.0,25570.0,25577.98,25588.68899999999,25603.07868699997,25604.10909838996,63668.034000000014
PARAMOUNT INTERNATIONAL,21688.0,31550.0,29136.0,2842.0,16945.0,14307.0,41409.0,24242.0,23975.0,23993.65,23999.32679999997,24003.74444999996,24004.630542619965,16939.73
PARKA INTERNATIONAL,466960.0,783550.0,887691.0,759223.0,625653.0,350198.0,524021.0,384920.0,420335.0,420565.22,420507.5028999997,420445.22325399966,420723.13041012,626154.44
PARRISONS GROUP,27500000.0,70295000.0,43903790.0,3981002.0,14806870.0,4959926.0,19005490.0,44992000.0,13934280.0,13947584.97,14566739.492600016,14905442.715178993,14996715.918820674,15170057.13
PEEKAY ROLLING MILLS (P) LTD.,13676440.0,23055720.0,14194560.0,17142467.0,15389407.0,16370913.0,18559171.0,19579530.0,6890155.0,6835326.74,7067387.382900003,6918148.354822999,6856449.799673782,15203231.28
PEEKAY STEEL CASTINGS P. LTD.,11042813.0,8734868.0,6253512.0,14431110.0,19008265.0,12038572.0,12196605.0,12295246.0,16528795.0,16236580.92,16138854.2913,16263955.730825024,16400760.87373637,18974542.46
PENINSULAR TRADERS,1119116.0,1286676.0,984414.0,407222.0,50200.0,108216.0,54216.0,54324.0,115500.0,115492.89,115522.82490000004,115492.472432,115466.96098820008,50236.08
PERUMANA TRADING P. LTD.,27968.0,29957.0,26652.0,21979.0,34562.0,17544.0,2316.0,13115.0,10854.0,10859.7,10862.440299999991,10867.75059,10866.498824089987,34550.07110000001
PHILIPS CARBON BLACK LTD.,114448865.0,123638836.0,151497450.0,154023720.0,111259780.0,99144480.0,117583410.0,144377570.0,138949090.0,117537963.59,108434876.6201001,95339945.126194,84001724.45338507,94024433.57
PLANT LIPIDS P. LTD.,9379090.0,11990845.0,9590303.0,8710000.0,11805482.0,10462682.0,10314386.0,9324931.0,5249522.0,5262373.29,5282709.958700004,5281121.024535997,5277616.8309733495,11551243.49
PODDAR GLOBAL LTD.,198742.0,5926633.0,10891721.0,5325092.0,13016604.0,13023053.0,11900745.0,5193640.0,6322454.0,6385170.64,6395511.206799991,6403719.238969987,6412335.391213512,12931971.62
POLY PIPES INDIA (P) LTD,217296.0,560736.0,1256289.0,1551620.0,10530226.0,12345808.0,4519176.0,3613972.0,3382360.0,3385694.71,3400116.162999998,3391336.009661996,3388548.401667847,10498554.74
POLY-GUARDS EQUIPMENTS AND TOOLS P. LTD.,36541.0,30013.0,49074.0,89481.0,50894.0,106913.0,92016.0,93651.0,35225.0,35235.28,35235.51579999995,35226.025146,35222.30558151002,50874.055
POLYON INDUSTRIES  ,53120.0,98024.0,94374.0,561756.0,1112668.0,1358024.0,1923508.0,2753996.0,4840444.0,4835965.91,4835537.7084000055,4829979.532877006,4822792.515741787,1114723.57
PONNORE ENTERPRISES LLP,1196513.0,2031492.0,3234285.0,1854126.0,3311086.0,2015653.0,1737546.0,1682701.0,967135.0,966880.44,966041.232599999,965434.4146649992,965257.9430050992,3310467.68
POOPPALLY COIR MILLS,120797.0,236214.0,146915.0,126506.0,98010.0,149923.0,232541.0,197105.0,175900.0,175750.76,175794.77120000002,175778.43063299995,175757.63855924987,98068.64
PRABHA SPECIALITIES,3382810.0,3980936.0,5700830.0,9416002.0,6944840.0,5584461.0,9528665.0,273820.0,554100.0,554066.73,553732.0582999996,553735.6598509992,553278.0271573698,6960964.693100001
PREMIER TIMBERS,433619.0,173190.0,18687.0,422199.0,421877.0,697973.0,256463.0,24956.0,27867.0,27858.61,27846.872000000003,27842.487594999988,27835.467686549982,421846.842
PREMIER TRADING COMPANY,162421.0,446170.0,587250.0,1499651.0,1061618.0,489187.0,1150780.0,1336266.0,2128654.0,2119318.34,2103922.6231000014,2093127.9617460007,2089171.305890843,1062933.32
PRIME IMPEX,1251162.0,2878875.0,2084392.0,1414773.0,2843555.0,1425561.0,700291.0,2097224.0,104470.0,104656.58,104845.30530000004,104892.17679099992,104917.8324678599,2824079.03
PRIMUS GLOVES P. LTD.,1088252.0,494605.0,412959.0,265264.0,1024981.0,706897.0,866601.0,1060548.0,906230.0,904873.49,903710.2616,900230.3120950012,896340.8813206506,1024853.49
PRINCE ALLOYS (P) LTD.,6490330.0,4329160.0,4681606.0,4575170.0,6768770.0,3444070.0,1850020.0,2542060.0,1370420.0,1371939.27,1371226.2166999986,1369565.993428,1369397.287486822,6768579.959600001
PRINCE ROLLINGS (P) LTD.,5354720.0,3575570.0,4397380.0,3709820.0,7546580.0,3627390.0,2093990.0,2139706.0,2081570.0,2079257.44,2074885.101199998,2073549.150753996,2071336.981507659,7535615.41
PROMAX HOMESTYLE TRADE P. LTD.,3877.0,3296.0,4408.0,9725.0,19590.0,20862.0,21974.0,31197.0,52753.0,52686.79,52660.16940000004,52642.09433700004,52634.79882725999,19611.02
PROXIMA,312799.0,753272.0,396182.0,402172.0,493449.0,354860.0,242615.0,180871.0,364583.0,364581.88,364646.7745,364565.3614260004,364488.19974494015,493665.47
PULIMOOTTIL ENTERPRISES,1947097.0,2376771.0,2193015.0,3098159.0,1817405.0,1596300.0,913556.0,1663696.0,2048436.0,2045713.88,2044871.2726999985,2044986.6472140008,2046301.1153696384,1810481.93
PURNIMA DISTRIBUTORS,14056612.0,15816782.0,19950655.0,12687425.0,21508385.0,9628552.0,7547591.0,11992006.0,14476385.0,14767813.3,14772010.352399984,14769188.654418996,14760263.720377443,20652146.54
PVM FRUITS & VEGETABLES,1189561.0,2884664.0,2479059.0,1428089.0,2289414.0,628983.0,882540.0,1860092.0,1547786.0,1548183.83,1552722.7952000003,1550995.787444,1550534.0289517485,2287934.76
PYARELAL FOAMS P. LTD.,225567.0,749078.0,1226881.0,1723953.0,3865994.0,2450148.0,2107543.0,2613775.0,3720930.0,3715388.28,3717764.9762999946,3724765.437553996,3726546.18813016,3869726.28
R.F. EXPORTS,759331.0,914169.0,826234.0,199369.0,419568.0,720648.0,586229.0,642762.0,514816.0,515068.01,515518.7588,516264.734399,516833.9428886793,419932.61799999996
RAL ALUMINIUM EXTRUSIONS P. LTD.,250086.0,303202.0,112070.0,97786.0,111144.0,116490.0,69940.0,129950.0,96400.0,96451.63,96508.12720000005,96545.287019,96554.96153993,111144.42
RAM CHARAN COMPANY,555730.0,566295.0,466439.0,327194.0,224565.0,51054.0,100989.0,76655.0,78707.0,78658.26,78641.0219999999,78673.0083459999,78698.7153054599,224592.65
RASA INTERNATIONAL,229685.0,454578.0,404186.0,595251.0,481714.0,383936.0,281823.0,392527.0,117362.0,117486.5,117604.74630000004,117527.68630800008,117371.46049689015,481322.7
RASH LINK TRADING,32520.0,74080.0,160540.0,85280.0,129865.0,67083.0,84490.0,212246.0,477570.0,476299.89,475933.9615000002,475870.5135190008,475447.57280549104,129887.36
REVATHI EQUIPMENT LTD.,12990.0,26812.0,30183.0,62369.0,140692.0,92998.0,129983.0,87312.0,119912.0,119960.71,119946.37850000017,119975.07807900012,119989.67716539008,140445.52
REVERIE CONSTRUCTIONS & SOLAR SOLUTIONS P. LTD.,35556.0,46841.0,58973.0,46316.0,38370.0,29200.0,23590.0,61574.0,74940.0,74937.67,74910.38259999992,74901.36803899996,74902.27093064981,38403.57
